1;27.0;27.0
2;27.0;27.0
3;27.0;27.0
4;27.0;27.0
5;27.0;27.0
6;27.0;27.0
7;23.0;23.0
8;24.5;24.5
9;27.0;27.0
10;30.0;30.0
11;33.0;33.0
12;35.0;35.0
13;35.0;35.0
14;37.0;37.0
15;38.0;38.0
16;39.0;39.0
17;39.0;39.0
18;41.0;41.0
19;41.5;41.5
20;42.5;42.5
21;42.5;42.5
22;43.5;43.5
23;43.5;43.5
24;44.5;44.5
25;44.5;44.5
26;45.0;45.0
27;45.0;45.0
28;45.0;45.0
29;45.5;45.5
30;47.5;47.5
31;47.5;47.5
32;49.0;49.0
33;50.0;50.0
34;50.0;50.0
35;51.0;51.0
36;52.0;52.0
37;53.0;53.0
38;53.5;53.5
39;53.0;53.0
40;55.00000000000001;55.00000000000001
41;56.00000000000001;56.00000000000001
42;56.00000000000001;56.00000000000001
43;57.99999999999999;57.99999999999999
44;59.0;59.0
45;59.0;59.0
46;60.0;60.0
47;61.0;61.0
48;61.0;61.0
49;61.0;61.0
50;61.0;61.0
51;61.5;61.5
52;61.5;61.5
53;63.0;63.0
54;63.0;63.0
55;64.5;64.5
56;66.0;66.0
57;65.5;65.5
58;66.5;66.5
59;67.0;67.0
60;68.0;68.0
61;68.0;68.0
62;69.5;69.5
63;70.0;70.0
64;70.5;70.5
65;71.5;71.5
66;71.5;71.5
67;71.5;71.5
68;73.0;73.0
69;72.5;72.5
70;73.0;73.0
71;73.0;73.0
72;73.0;73.0
73;73.0;73.0
74;73.5;73.5
75;73.5;73.5
76;73.5;73.5
77;74.0;74.0
78;74.5;74.5
79;74.0;74.0
80;75.5;75.5
81;75.5;75.5
82;75.5;75.5
83;76.0;76.0
84;76.0;76.0
85;77.0;77.0
86;77.5;77.5
87;77.5;77.5
88;77.5;77.5
89;77.5;77.5
90;78.0;78.0
91;78.0;78.0
92;78.5;78.5
93;78.5;78.5
94;78.5;78.5
95;79.5;79.5
96;79.5;79.5
97;80.0;80.0
98;80.0;80.0
99;80.5;80.5
100;80.5;80.5
101;80.5;80.5
102;81.0;81.0
103;81.0;81.0
104;81.5;81.5
105;81.5;81.5
106;81.5;81.5
107;81.5;81.5
108;81.5;81.5
109;82.0;82.0
110;82.5;82.5
111;82.5;82.5
112;82.5;82.5
113;82.5;82.5
114;82.5;82.5
115;82.5;82.5
116;82.5;82.5
117;82.5;82.5
118;82.5;82.5
119;82.5;82.5
120;82.5;82.5
121;83.5;83.5
122;83.5;83.5
123;83.5;83.5
124;83.5;83.5
125;83.5;83.5
126;83.5;83.5
127;83.5;83.5
128;83.5;83.5
129;84.0;84.0
130;84.0;84.0
131;83.5;83.5
132;83.5;83.5
133;84.0;84.0
134;84.0;84.0
135;84.0;84.0
136;84.0;84.0
137;84.0;84.0
138;84.0;84.0
139;84.0;84.0
140;84.0;84.0
141;84.0;84.0
142;84.0;84.0
143;84.0;84.0
144;84.5;84.5
145;84.5;84.5
146;84.5;84.5
147;84.5;84.5
148;84.5;84.5
149;85.0;85.0
150;85.0;85.0
151;85.0;85.0
152;85.5;85.5
153;85.5;85.5
154;86.0;86.0
155;84.5;84.5
156;84.5;84.5
157;84.5;84.5
158;84.5;84.5
159;85.0;85.0
160;85.0;85.0
161;84.5;84.5
162;84.5;84.5
163;84.5;84.5
164;85.0;85.0
165;85.0;85.0
166;84.5;84.5
167;84.5;84.5
168;85.0;85.0
169;85.5;85.5
170;85.0;85.0
171;85.0;85.0
172;85.0;85.0
173;84.5;84.5
174;85.0;85.0
175;84.5;84.5
176;84.5;84.5
177;84.5;84.5
178;84.5;84.5
179;85.0;85.0
180;85.5;85.5
181;85.5;85.5
182;85.5;85.5
183;85.5;85.5
184;85.5;85.5
185;85.5;85.5
186;85.5;85.5
187;85.5;85.5
188;85.5;85.5
189;85.5;85.5
190;85.5;85.5
191;85.5;85.5
192;85.5;85.5
193;85.5;85.5
194;85.5;85.5
195;86.0;86.0
196;86.0;86.0
197;86.0;86.0
198;86.0;86.0
199;86.5;86.5
200;86.5;86.5
201;87.0;87.0
202;87.0;87.0
203;86.0;86.0
204;86.0;86.0
205;86.5;86.5
206;87.0;87.0
207;87.0;87.0
208;87.0;87.0
209;87.0;87.0
210;86.0;86.0
211;87.0;87.0
212;87.0;87.0
213;87.0;87.0
214;87.0;87.0
215;87.0;87.0
216;87.0;87.0
217;87.0;87.0
218;87.5;87.5
219;87.5;87.5
220;87.5;87.5
221;87.5;87.5
222;87.5;87.5
223;87.5;87.5
224;87.5;87.5
225;87.5;87.5
226;88.0;88.0
227;88.0;88.0
228;88.0;88.0
229;88.0;88.0
230;88.5;88.5
231;87.5;87.5
232;88.0;88.0
233;88.0;88.0
234;88.0;88.0
235;88.0;88.0
236;88.0;88.0
237;88.0;88.0
238;88.0;88.0
239;88.0;88.0
240;88.0;88.0
241;88.0;88.0
242;88.0;88.0
243;88.0;88.0
244;88.0;88.0
245;88.5;88.5
246;88.5;88.5
247;88.5;88.5
248;88.5;88.5
249;88.5;88.5
250;88.5;88.5
251;88.5;88.5
252;88.5;88.5
253;88.5;88.5
254;88.5;88.5
255;88.5;88.5
256;88.5;88.5
257;88.5;88.5
258;88.5;88.5
259;88.5;88.5
260;88.5;88.5
261;88.5;88.5
262;88.5;88.5
263;89.0;89.0
264;89.5;89.5
265;89.5;89.5
266;89.5;89.5
267;89.5;89.5
268;89.5;89.5
269;89.5;89.5
270;89.5;89.5
271;89.5;89.5
272;89.5;89.5
273;89.5;89.5
274;89.5;89.5
275;89.5;89.5
276;89.5;89.5
277;89.5;89.5
278;89.5;89.5
279;89.0;89.0
280;89.0;89.0
281;89.0;89.0
282;88.5;88.5
283;89.0;89.0
284;89.0;89.0
285;89.0;89.0
286;89.0;89.0
287;89.0;89.0
288;89.0;89.0
289;89.0;89.0
290;89.0;89.0
291;89.0;89.0
292;89.0;89.0
293;89.0;89.0
294;89.0;89.0
295;89.0;89.0
296;89.0;89.0
297;89.0;89.0
298;88.5;88.5
299;89.0;89.0
300;89.0;89.0
301;89.0;89.0
302;89.0;89.0
303;89.5;89.5
304;89.5;89.5
305;89.5;89.5
306;89.5;89.5
307;89.5;89.5
308;89.5;89.5
309;89.5;89.5
310;89.5;89.5
311;89.5;89.5
312;89.5;89.5
313;89.5;89.5
314;89.5;89.5
315;89.5;89.5
316;89.0;89.0
317;89.0;89.0
318;89.0;89.0
319;89.0;89.0
320;89.5;89.5
321;89.5;89.5
322;89.5;89.5
323;89.5;89.5
324;89.5;89.5
325;89.5;89.5
326;89.5;89.5
327;89.5;89.5
328;89.5;89.5
329;89.5;89.5
330;89.5;89.5
331;89.5;89.5
332;89.5;89.5
333;89.5;89.5
334;89.5;89.5
335;89.5;89.5
336;89.5;89.5
337;89.5;89.5
338;89.5;89.5
339;89.5;89.5
340;89.5;89.5
341;89.5;89.5
342;89.5;89.5
343;89.5;89.5
344;89.5;89.5
345;89.5;89.5
346;89.5;89.5
347;89.5;89.5
348;89.5;89.5
349;89.5;89.5
350;89.5;89.5
351;89.5;89.5
352;89.5;89.5
353;89.5;89.5
354;89.5;89.5
355;89.5;89.5
356;89.5;89.5
357;89.5;89.5
358;89.5;89.5
359;89.5;89.5
360;89.5;89.5
361;89.5;89.5
362;89.5;89.5
363;89.5;89.5
364;89.5;89.5
365;89.5;89.5
366;89.5;89.5
367;89.5;89.5
368;89.5;89.5
369;89.5;89.5
370;89.5;89.5
371;89.5;89.5
372;90.0;90.0
373;90.0;90.0
374;90.0;90.0
375;90.0;90.0
376;90.0;90.0
377;90.0;90.0
378;90.0;90.0
379;90.0;90.0
380;90.0;90.0
381;90.5;90.5
382;90.5;90.5
383;90.5;90.5
384;90.5;90.5
385;90.5;90.5
386;90.5;90.5
387;90.5;90.5
388;90.5;90.5
389;90.5;90.5
390;90.5;90.5
391;90.5;90.5
392;90.5;90.5
393;90.5;90.5
394;90.5;90.5
395;90.5;90.5
396;90.5;90.5
397;90.5;90.5
398;90.5;90.5
399;90.5;90.5
400;90.5;90.5
401;90.5;90.5
402;90.5;90.5
403;90.5;90.5
404;90.5;90.5
405;90.5;90.5
406;90.5;90.5
407;90.5;90.5
408;90.5;90.5
409;90.5;90.5
410;90.5;90.5
411;90.5;90.5
412;90.5;90.5
413;90.5;90.5
414;90.5;90.5
415;90.5;90.5
416;90.5;90.5
417;90.5;90.5
418;90.5;90.5
419;90.5;90.5
420;90.5;90.5
421;90.5;90.5
422;90.5;90.5
423;90.5;90.5
424;90.5;90.5
425;90.5;90.5
426;90.5;90.5
427;90.5;90.5
428;90.5;90.5
429;90.5;90.5
430;90.5;90.5
431;90.5;90.5
432;90.5;90.5
433;90.5;90.5
434;90.5;90.5
435;90.5;90.5
436;90.5;90.5
437;90.5;90.5
438;90.5;90.5
439;90.5;90.5
440;90.5;90.5
441;90.5;90.5
442;90.5;90.5
443;90.5;90.5
444;90.5;90.5
445;90.5;90.5
446;90.5;90.5
447;90.5;90.5
448;90.5;90.5
449;90.5;90.5
450;90.5;90.5
451;90.5;90.5
452;90.5;90.5
453;90.5;90.5
454;90.5;90.5
455;90.5;90.5
456;90.5;90.5
457;90.5;90.5
458;90.5;90.5
459;90.5;90.5
460;90.5;90.5
461;90.5;90.5
462;90.5;90.5
463;90.5;90.5
464;90.5;90.5
465;90.5;90.5
466;90.5;90.5
467;90.5;90.5
468;90.5;90.5
469;90.5;90.5
470;90.5;90.5
471;90.5;90.5
472;90.5;90.5
473;90.5;90.5
474;90.5;90.5
475;91.0;91.0
476;91.0;91.0
477;91.0;91.0
